E,M
268, -80
268, -80
270, -78
268, -80
268, -78
268, -78
268, -78
270, -76
270, -76
274, -74
272, -76
268, -78
268, -76
268, -78
268, -76
268, -78
264, -80
266, -82
266, -84
266, -82
268, -80
266, -82
266, -80
268, -78
268, -78
270, -76
272, -78
268, -76
272, -74
272, -74
272, -74
276, -72
274, -74
274, -74
274, -74
272, -76
272, -76
272, -78
272, -78
272, -80
272, -80
270, -78
270, -78
270, -76
270, -76
272, -74
270, -76
270, -76
270, -74
266, -76
266, -74
264, -72
264, -72
266, -70
266, -72
270, -74
270, -74
270, -76
272, -78
270, -80
270, -82
270, -82
270, -82
272, -84
272, -84
270, -82
272, -80
270, -78
270, -78
270, -80
270, -80
270, -78
270, -76
270, -78
270, -78
270, -78
270, -78
268, -76
268, -76
266, -78
270, -80
270, -80
270, -78
268, -80
266, -78
266, -80
266, -80
264, -78
264, -78
264, -78
262, -80
262, -80
262, -80
262, -80
262, -80
262, -80
264, -82
264, -80
264, -80
266, -78
266, -78
270, -76
270, -78
270, -78
270, -76
270, -78
268, -76
272, -74
274, -72
274, -72
274, -72
270, -74
270, -76
270, -76
268, -74
270, -72
270, -74
270, -72
270, -72
270, -70
268, -68
268, -68
266, -66
266, -66
264, -64
262, -66
262, -66
262, -66
260, -68
262, -70
262, -68
260, -70
258, -68
260, -66
260, -66
260, -64
260, -66
262, -64
262, -66
262, -66
262, -64
266, -62
266, -62
266, -62
266, -62
266, -60
266, -60
268, -58
268, -58
270, -60
272, -62
272, -62
272, -64
272, -66
272, -68
274, -66
272, -64
270, -66
270, -66
266, -68
266, -68
264, -70
264, -72
264, -72
264, -74
266, -76
264, -74
264, -74
268, -72
266, -70
266, -70
266, -70
266, -70
266, -68
264, -70
264, -72
264, -72
264, -72
268, -74
268, -74
266, -76
266, -76
266, -74
266, -76
262, -78
262, -78
262, -78
264, -80
264, -80
264, -80
264, -78
264, -78
264, -78
266, -80
266, -80
266, -80
268, -82
268, -84
268, -82
268, -82
268, -84
266, -86
268, -84
266, -86
268, -88
268, -90
270, -88
274, -86
276, -84
276, -84
276, -86
276, -86
276, -88
276, -88
272, -90
270, -92
270, -90
270, -90
270, -90
270, -88
270, -88
270, -88
270, -88
270, -90
270, -88
272, -86
270, -84
270, -86
270, -88
270, -88
270, -90
270, -90
268, -92
270, -90
270, -88
270, -88
270, -88
268, -90
268, -88
268, -88
268, -90
268, -92
268, -94
270, -92
270, -92
270, -92
270, -90
270, -90
270, -88
270, -88
270, -88
268, -86
268, -86
270, -88
268, -86
270, -88
270, -86
270, -84
270, -82
270, -82
270, -80
270, -80
270, -82
270, -80
270, -80
270, -80
270, -80
270, -80
270, -80
272, -78
272, -76
270, -74
266, -76
266, -74
266, -72
262, -74
262, -74
262, -76
262, -74
262, -74
262, -74
262, -74
262, -74
262, -74
262, -74
262, -72
262, -72
262, -74
262, -74
262, -72
262, -74
264, -72
262, -74
258, -76
258, -76
256, -74
256, -76
256, -76
260, -74
260, -74
256, -76
256, -74
256, -74
256, -74
256, -74
256, -76
256, -76
256, -76
256, -76
256, -76
256, -76
256, -76
256, -78
256, -78
256, -76
256, -76
256, -74
256, -76
256, -76
256, -78
256, -78
256, -78
258, -76
258, -76
258, -78
260, -76
260, -76
262, -74
262, -72
262, -72
262, -70
266, -68
270, -66
270, -64
274, -62
278, -60
280, -58
284, -56
284, -56
284, -56
284, -58
286, -56
286, -58
286, -58
286, -60
286, -60
286, -60
290, -58
288, -56
288, -54
288, -54
288, -52
288, -54
288, -54
286, -52
290, -54
290, -54
290, -56
290, -56
292, -58
292, -60
292, -62
292, -64
292, -64
292, -62
292, -62
292, -62
292, -62
290, -60
286, -58
286, -58
284, -60
288, -58
288, -60
288, -60
288, -62
288, -64
288, -64
288, -62
288, -62
290, -60
288, -58
288, -58
288, -56
290, -54
290, -56
290, -58
290, -58
290, -58
290, -56
290, -58
290, -56
292, -58
292, -58
296, -56
296, -56
296, -56
296, -58
300, -60
300, -60
300, -60
300, -60
300, -58
300, -56
300, -56
300, -54
298, -52
298, -52
298, -54
298, -54
298, -52
296, -54
292, -56
292, -56
288, -58
288, -58
288, -58
286, -56
286, -54
286, -54
288, -52
288, -50
288, -48
292, -50
294, -52
294, -52
294, -52
294, -52
294, -52
294, -52
290, -54
292, -56
292, -54
288, -52
284, -50
280, -52
282, -50
282, -48
282, -50
282, -48
282, -48
282, -48
282, -48
282, -50
282, -50
282, -52
282, -50
284, -52
284, -52
284, -52
288, -50
290, -48
290, -46
290, -44
292, -42
292, -42
292, -42
292, -42
290, -44
290, -44
288, -46
288, -46
286, -44
286, -44
286, -44
288, -46
290, -44
288, -42
286, -40
284, -38
284, -38
280, -36
280, -36
282, -34
282, -32
282, -30
282, -30
282, -30
282, -30
282, -28
282, -28
280, -26
278, -28
280, -30
280, -30
280, -32
280, -32
278, -30
282, -32
282, -32
282, -34
282, -34
282, -36
282, -36
282, -34
280, -32
280, -34
280, -34
282, -32
284, -30
282, -32
282, -34
278, -36
276, -38
276, -36
280, -34
278, -32
278, -30
282, -28
286, -26
286, -26
286, -26
286, -26
282, -24
282, -24
282, -24
282, -24
282, -22
282, -20
282, -20
284, -22
284, -22
282, -20
282, -18
282, -18
282, -18
282, -20
282, -20
282, -20
282, -18
280, -20
280, -20
280, -18
280, -16
282, -14
284, -12
284, -10
284, -8
284, -10
282, -12
282, -12
284, -14
286, -12
288, -14
288, -14
288, -16
288, -14
288, -12
288, -14
288, -16
290, -18
290, -18
288, -16
288, -14
284, -12
284, -12
284, -10
284, -10
280, -12
280, -10
280, -10
280, -8
280, -8
278, -6
276, -8
280, -10
280, -10
282, -8
282, -6
282, -8
284, -10
286, -12
286, -12
284, -10
282, -8
280, -10
278, -8
278, -8
278, -8
278, -8
276, -10
276, -10
274, -12
276, -14
276, -12
276, -14
276, -14
276, -14
276, -14
278, -12
280, -10
282, -12
284, -14
284, -14
286, -12
286, -14
286, -14
286, -14
284, -12
284, -12
282, -10
282, -10
280, -8
280, -6
282, -8
286, -10
286, -10
284, -8
284, -6
284, -4
286, -2
284, -4
286, -2
286, -2
286, -4
286, -4
286, -4
286, -4
286, -4
286, -4
286, -4
286, -4
288, -2
290, 0
290, 2
290, 2
290, 2
290, 2
290, 2
290, 2
290, 0
290, -2
292, -4
292, -4
292, -4
296, -2
296, 0
296, 0
296, -2
296, -2
296, -4
296, -6
294, -4
290, -2
290, -2
292, -4
292, -2
292, -2
290, -4
286, -6
286, -6
286, -6
286, -4
286, -2
286, 0
286, -2
286, -2
286, 0
286, 0
286, 0
286, 2
286, 2
290, 4
290, 4
290, 4
294, 6
294, 6
294, 4
294, 6
294, 6
292, 8
288, 6
288, 4
288, 4
288, 4
288, 4
288, 6
288, 6
288, 6
290, 8
290, 8
290, 10
290, 10
294, 8
298, 6
300, 8
300, 8
300, 8
298, 10
298, 12
298, 12
296, 14
296, 12
294, 14
296, 12
300, 14
300, 12
304, 14
300, 12
302, 10
302, 10
302, 10
304, 8
304, 8
304, 10
302, 12
302, 10
304, 8
302, 6
302, 6
302, 4
302, 4
302, 4
302, 4
304, 2
306, 0
306, -2
304, 0
304, 2
302, 0
302, 0
302, -2
300, 0
300, 0
298, 2
300, 0
300, 0
298, -2
298, -2
298, -4
298, -6
298, -6
298, -6
298, -6
302, -4
302, -2
302, -2
302, -4
300, -6
300, -6
300, -8
300, -6
298, -8
298, -10
300, -12
302, -10
302, -10
300, -8
302, -10
304, -12
302, -14
302, -14
302, -16
302, -14
302, -14
298, -16
298, -16
298, -16
298, -14
298, -16
298, -18
298, -16
298, -16
296, -14
296, -14
296, -12
296, -14
296, -14
296, -14
294, -16
294, -16
296, -14
300, -12
298, -14
294, -12
294, -12
296, -14
298, -16
298, -14
298, -12
298, -14
298, -14
302, -12
304, -10
304, -12
304, -12
304, -14
308, -16
308, -16
308, -16
308, -16
308, -16
304, -14
302, -12
306, -10
308, -12
308, -12
308, -10
308, -10
308, -10
308, -10
308, -10
308, -10
310, -12
310, -12
310, -12
308, -10
310, -8
310, -8
310, -8
308, -10
310, -12
310, -14
310, -14
310, -12
312, -14
310, -12
310, -12
312, -10
312, -8
312, -8
312, -10
312, -10
312, -12
312, -14
312, -14
312, -14
312, -16
312, -14
314, -12
314, -12
314, -12
314, -12
314, -12
316, -14
316, -16
316, -16
316, -16
314, -18
314, -18
314, -20
318, -22
318, -22
318, -20
318, -18
318, -20
318, -20
318, -20
318, -22
316, -24
316, -24
318, -26
318, -26
318, -24
316, -26
316, -28
316, -28
314, -30
314, -30
314, -28
318, -30
314, -28
314, -28
314, -30
314, -28
314, -30
314, -30
312, -32
312, -32
312, -30
310, -32
312, -30
308, -32
310, -30
308, -32
308, -34
306, -36
302, -38
302, -38
304, -36
304, -34
304, -32
304, -34
304, -34
304, -36
308, -38
310, -36
310, -36
310, -38
310, -38
310, -38
310, -38
314, -36
314, -38
314, -40
312, -38
310, -40
308, -42
310, -40
310, -40
306, -38
306, -38
306, -36
302, -34
302, -34
302, -36
302, -38
302, -38
302, -36
304, -38
304, -38
304, -38
304, -38
302, -40
304, -42
304, -44
304, -42
304, -40
302, -38
302, -38
304, -40
304, -40
306, -42
306, -44
304, -42
306, -40
306, -40
306, -40
306, -42
306, -42
306, -42
306, -42
302, -40
302, -40
302, -40
298, -42
300, -40
300, -38
296, -40
296, -40
296, -42
296, -40
296, -40
296, -38
296, -38
296, -40
296, -40
296, -38
296, -36
296, -36
296, -36
296, -36
296, -36
294, -38
294, -36
294, -38
294, -38
294, -38
296, -36
296, -36
298, -34
298, -36
298, -38
296, -36
298, -34
298, -34
296, -32
296, -30
298, -28
298, -28
298, -28
300, -30
302, -28
302, -28
300, -30
300, -30
300, -30
300, -30
300, -30
300, -30
300, -28
300, -28
300, -28
300, -30
302, -28
302, -28
302, -30
300, -28
296, -26
298, -28
296, -26
300, -28
302, -26
298, -24
298, -24
296, -22
296, -24
296, -24
296, -24
298, -22
298, -24
298, -22
300, -24
300, -24
300, -24
300, -26
300, -24
296, -26
296, -26
296, -24
296, -26
300, -24
302, -22
304, -20
302, -22
300, -24
300, -26
302, -24
302, -24
302, -24
298, -22
298, -22
298, -22
302, -24
302, -24
302, -24
302, -24
302, -24
302, -24
302, -24
302, -24
302, -26
302, -28
302, -26
302, -28
302, -28
304, -30
306, -32
302, -30
302, -32
300, -30
298, -28
298, -26
298, -24
298, -26
296, -28
296, -30
296, -30
298, -28
298, -28
298, -30
298, -28
298, -30
298, -28
298, -28
300, -26
302, -24
302, -26
306, -28
306, -28
306, -28
306, -26
306, -28
306, -28
308, -26
308, -26
308, -28
306, -30
304, -32
304, -32
304, -34
304, -36
304, -36
302, -34
300, -32
298, -30
298, -30
298, -28
296, -26
296, -28
300, -30
300, -32
302, -30
302, -32
302, -34
302, -36
304, -38
304, -38
308, -40
308, -42
308, -40
308, -40
306, -38
304, -36
304, -36
306, -34
304, -32
304, -32
304, -32
308, -34
308, -34
310, -36
308, -34
310, -32
312, -34
314, -32
312, -34
312, -34
312, -32
312, -32
312, -32
312, -32
310, -30
310, -30
310, -28
310, -28
310, -28
310, -26
310, -24
310, -22
310, -22
310, -20
312, -22
316, -20
316, -20
314, -18
314, -20
314, -20
312, -22
314, -24
314, -22
314, -24
314, -26
314, -24
314, -22
314, -22
318, -24
318, -24
316, -22
316, -22
318, -24
318, -24
318, -24
320, -26
318, -24
318, -22
314, -20
314, -22
312, -20
314, -22
316, -24
318, -22
318, -20
318, -22
318, -22
318, -22
318, -22
318, -24
320, -26
320, -26
320, -26
316, -24
316, -24
316, -24
314, -26
314, -24
314, -24
314, -26
314, -28
314, -26
314, -26
314, -28
318, -30
318, -32
318, -32
320, -30
320, -30
320, -28
320, -30
322, -28
322, -26
322, -26
322, -24
324, -22
324, -22
322, -24
324, -26
328, -24
326, -26
326, -26
326, -28
326, -26
326, -24
328, -26
330, -28
330, -30
330, -30
330, -30
328, -28
328, -28
328, -26
328, -26
328, -26
328, -28
328, -26
328, -28
328, -30
326, -32
328, -30
330, -28
330, -30
330, -32
330, -32
330, -30
330, -28
330, -28
330, -26
330, -28
330, -30
328, -28
328, -30
328, -28
328, -26
328, -28
328, -28
328, -30
328, -30
328, -30
328, -32
328, -32
326, -30
326, -30
326, -30
326, -32
326, -32
326, -34
326, -36
326, -36
326, -36
324, -38
324, -36
324, -36
322, -34
322, -34
322, -34
322, -34
322, -34
320, -32
320, -32
322, -34
324, -32
324, -30
320, -32
320, -32
318, -30
318, -32
318, -34
318, -36
318, -36
316, -34
316, -36
314, -38
310, -36
312, -38
312, -38
312, -38
310, -36
310, -34
310, -34
310, -32
310, -32
308, -34
308, -32
308, -32
306, -34
308, -36
306, -34
306, -32
306, -34
306, -32
306, -32
306, -32
308, -34
308, -34
308, -34
308, -34
310, -36
310, -34
310, -32
310, -32
310, -30
310, -30
308, -28
306, -30
306, -32
306, -34
306, -34
304, -32
304, -32
304, -32
302, -30
304, -32
300, -30
302, -32
302, -32
300, -34
300, -34
300, -34
300, -34
302, -36
302, -38
300, -40
300, -38
300, -36
298, -34
298, -34
300, -36
300, -36
300, -34
300, -36
300, -38
300, -38
300, -38
300, -38
300, -38
298, -36
298, -34
298, -34
298, -36
298, -38
294, -40
294, -42
296, -44
296, -44
294, -42
294, -40
294, -40
294, -40
294, -40
294, -40
294, -40
294, -40
294, -40
292, -38
292, -38
292, -40
292, -40
292, -40
290, -38
290, -36
292, -34
292, -36
290, -34
290, -32
290, -34
290, -32
288, -30
288, -30
288, -30
286, -28
288, -30
288, -28
288, -28
288, -28
288, -28
290, -30
286, -28
286, -28
286, -28
286, -28
286, -28
286, -28
286, -28
286, -28
288, -26
290, -24
288, -22
288, -22
288, -24
290, -22
290, -20
290, -20
290, -20
292, -22
292, -24
296, -22
294, -20
294, -18
292, -20
292, -20
292, -18
292, -18
292, -20
292, -18
292, -18
292, -20
290, -22
292, -20
292, -20
292, -20
290, -22
290, -24
290, -22
292, -24
290, -22
290, -24
290, -24
288, -26
288, -26
288, -24
288, -26
288, -28
288, -26
288, -24
288, -24
288, -24
288, -24
286, -22
286, -22
286, -20
286, -20
286, -18
286, -20
286, -18
286, -20
286, -22
286, -22
286, -22
284, -20
288, -22
288, -22
284, -20
284, -22
286, -20
284, -18
284, -16
284, -14
284, -14
284, -12
284, -12
284, -12
284, -12
282, -14
282, -14
282, -14
282, -14
278, -12
278, -12
276, -10
276, -8
276, -8
276, -6
276, -6
276, -6
278, -8
278, -8
276, -10
276, -10
276, -10
274, -12
274, -10
274, -12
272, -14
272, -14
272, -14
274, -12
274, -12
274, -10
274, -12
274, -10
270, -12
270, -10
270, -8
272, -10
270, -12
270, -14
270, -14
268, -12
268, -12
266, -14
266, -16
266, -16
266, -16
264, -14
260, -12
260, -12
260, -14
260, -12
262, -14
262, -14
264, -12
264, -12
264, -12
266, -14
266, -12
266, -10
266, -10
266, -10
268, -12
264, -10
264, -10
264, -10
266, -8
266, -6
266, -4
270, -6
270, -6
270, -6
270, -6
270, -6
270, -6
270, -4
270, -2
270, 0
268, -2
266, 0
266, 0
266, 0
270, 2
268, 0
268, 0
272, 2
270, 0
270, -2
270, -2
270, -4
272, -2
272, -2
272, -2
272, -2
274, 0
274, 0
276, -2
276, -2
276, -2
274, -4
274, -4
274, -4
274, -4
272, -2
272, -2
272, -2
272, -4
272, -6
272, -6
272, -4
274, -2
274, 0
274, 0
274, 0
278, 2
278, 2
276, 0
274, 2
274, 2
276, 4
276, 4
278, 6
278, 6
280, 8
278, 6
278, 8
280, 6
282, 8
280, 10
280, 10
278, 12
278, 14
278, 16
278, 14
278, 14
278, 14
278, 16
278, 16
276, 18
278, 20
282, 22
282, 20
282, 18
282, 20
282, 20
282, 18
282, 18
280, 16
280, 16
278, 14
278, 14
278, 14
278, 12
280, 14
280, 14
280, 16
282, 14
282, 16
282, 16
282, 16
278, 14
278, 14
280, 12
280, 12
278, 10
278, 10
278, 10
278, 10
274, 8
274, 10
274, 8
274, 8
274, 10
274, 10
274, 10
274, 10
274, 10
276, 8
276, 8
278, 10
278, 8
278, 8
276, 10
276, 10
276, 10
272, 12
276, 14
276, 12
276, 10
276, 12
274, 14
274, 12
274, 14
274, 14
274, 14
270, 16
268, 18
270, 20
268, 22
268, 24
268, 26
268, 26
268, 28
268, 28
268, 26
268, 26
268, 28
268, 26
268, 24
268, 24
270, 26
270, 26
272, 24
272, 24
270, 22
268, 20
270, 22
268, 24
266, 22
266, 22
266, 22
266, 22
266, 22
266, 22
268, 24
268, 26
266, 28
268, 26
268, 28
268, 28
266, 26
266, 26
262, 28
264, 30
264, 30
264, 30
264, 30
264, 32
264, 30
264, 32
262, 34
258, 36
258, 36
258, 34
258, 32
260, 30
260, 30
260, 28
260, 26
260, 28
260, 28
256, 30
258, 32
258, 32
258, 32
258, 32
260, 34
258, 32
254, 34
254, 32
256, 34
256, 36
258, 34
258, 34
258, 34
256, 36
256, 36
254, 34
254, 34
254, 32
254, 30
254, 30
256, 28
256, 28
258, 30
258, 28
256, 26
256, 26
254, 28
254, 28
254, 28
254, 28
254, 30
254, 30
254, 30
254, 30
256, 32
256, 32
256, 32
256, 32
258, 34
258, 36
260, 34
262, 36
262, 36
262, 36
262, 36
262, 36
262, 36
262, 36
262, 36
260, 38
260, 36
258, 38
258, 40
258, 42
258, 42
258, 40
258, 40
258, 38
258, 36
258, 36
258, 36
258, 36
258, 36
258, 36
258, 36
260, 38
262, 40
262, 40
258, 42
256, 44
256, 44
254, 42
254, 40
252, 42
252, 40
254, 38
252, 40
252, 40
252, 38
252, 38
252, 38
252, 38
252, 38
252, 40
254, 42
258, 40
258, 40
258, 42
258, 42
258, 44
256, 42
256, 42
256, 42
258, 44
258, 44
258, 44
258, 46
258, 46
258, 46
258, 46
258, 46
258, 46
258, 44
258, 44
258, 44
258, 46
260, 48
260, 48
262, 46
262, 46
262, 46
264, 44
264, 46
268, 44
268, 44
266, 42
266, 42
270, 40
270, 38
270, 38
270, 36
270, 36
270, 36
270, 34
270, 36
270, 36
270, 36
266, 38
268, 40
266, 38
264, 40
266, 38
266, 40
266, 42
270, 40
270, 40
268, 42
270, 44
268, 42
266, 40
266, 42
266, 42
264, 40
264, 40
264, 42
268, 44
268, 44
270, 42
270, 44
270, 46
270, 46
270, 46
270, 46
270, 46
266, 44
262, 46
264, 44
264, 44
266, 42
266, 42
268, 44
268, 44
268, 44
268, 46
266, 48
266, 48
266, 46
266, 46
268, 44
268, 42
268, 40
270, 42
270, 42
270, 44
270, 44
272, 42
272, 42
272, 40
272, 42
272, 42
272, 42
274, 40
274, 42
272, 44
270, 42
270, 44
270, 46
270, 46
268, 48
268, 48
268, 48
268, 48
266, 46
266, 44
268, 46
268, 44
268, 44
268, 44
268, 42
268, 42
268, 40
268, 40
270, 38
270, 38
270, 40
270, 40
270, 40
270, 40
270, 40
270, 38
270, 40
270, 42
270, 42
270, 42
266, 40
266, 40
266, 40
264, 42
264, 42
264, 44
264, 42
264, 42
264, 42
264, 42
260, 40
260, 40
260, 40
260, 40
262, 38
260, 36
260, 38
260, 36
260, 36
260, 34
260, 34
260, 34
260, 34
260, 32
258, 34
258, 32
254, 30
256, 28
256, 28
254, 30
254, 28
254, 28
254, 28
256, 30
256, 28
256, 28
256, 30
256, 30
252, 28
254, 26
254, 26
258, 28
256, 30
256, 30
256, 28
256, 28
256, 28
256, 26
256, 26
256, 26
258, 24
254, 26
254, 26
254, 26
254, 26
256, 24
256, 24
256, 22
256, 20
256, 18
254, 20
252, 18
254, 20
254, 20
256, 22
256, 22
256, 22
256, 24
256, 26
258, 24
260, 22
260, 22
260, 22
264, 24
264, 24
266, 22
264, 24
264, 24
266, 26
266, 26
266, 28
266, 26
266, 26
264, 28
264, 28
264, 28
264, 28
266, 30
266, 28
266, 30
266, 28
266, 26
266, 26
266, 26
268, 24
268, 24
266, 26
266, 24
268, 22
268, 22
270, 20
270, 20
270, 22
270, 24
270, 24
270, 24
270, 26
272, 24
272, 22
270, 20
268, 22
268, 22
268, 22
268, 22
268, 22
268, 20
268, 18
268, 16
268, 16
268, 16
270, 18
268, 20
268, 20
268, 20
268, 20
266, 22
266, 24
268, 26
266, 28
266, 28
266, 28
266, 30
264, 32
264, 30
264, 30
264, 32
266, 30
266, 32
266, 32
266, 32
264, 34
264, 34
264, 34
264, 34
264, 32
262, 30
264, 32
262, 34
262, 34
262, 34
262, 32
262, 34
260, 32
260, 30
260, 30
262, 32
262, 32
262, 32
264, 30
264, 28
266, 30
266, 30
266, 30
266, 32
266, 30
266, 30
266, 30
268, 28
268, 28
266, 26
268, 24
268, 24
266, 26
266, 24
266, 26
266, 24
268, 22
268, 22
266, 20
266, 22
266, 20
266, 20
266, 22
266, 24
266, 24
266, 26
266, 26
266, 26
266, 26
266, 26
268, 24
268, 24
268, 22
268, 22
270, 20
272, 18
274, 20
272, 22
272, 22
276, 20
276, 22
276, 22
276, 22
274, 20
274, 20
274, 18
274, 18
278, 16
278, 16
278, 16
276, 14
276, 14
276, 14
276, 12
278, 10
278, 10
280, 12
280, 12
280, 12
280, 12
280, 12
282, 14
282, 16
280, 14
280, 14
280, 14
280, 14
280, 14
280, 14
280, 12
276, 10
276, 12
276, 12
272, 10
272, 10
272, 12
272, 12
274, 10
274, 8
274, 8
276, 10
276, 8
276, 8
276, 10
276, 10
278, 12
278, 12
278, 12
278, 12
274, 14
274, 14
276, 12
276, 10
276, 12
276, 12
280, 14
280, 14
280, 14
280, 16
280, 16
280, 16
280, 14
278, 12
278, 12
278, 12
278, 12
278, 12
280, 10
280, 8
280, 6
280, 4
278, 2
278, 2
278, 2
278, 2
278, 2
278, 2
280, 0
278, -2
278, -2
278, -2
280, -4
280, -2
280, -2
280, 0
280, 0
280, 0
282, -2
282, -4
280, -2
280, -2
280, 0
282, 2
286, 4
284, 6
284, 6
286, 8
286, 8
286, 8
286, 8
288, 10
288, 12
288, 12
288, 12
288, 12
288, 14
288, 14
286, 16
286, 16
286, 16
284, 18
284, 20
284, 22
284, 22
284, 22
282, 20
282, 20
280, 18
280, 16
280, 16
280, 14
280, 14
280, 14
280, 14
280, 14
280, 14
280, 12
278, 14
278, 12
278, 12
282, 14
282, 16
282, 18
282, 18
282, 18
282, 18
282, 18
282, 16
282, 16
282, 18
282, 18
282, 20
282, 18
282, 20
280, 22
280, 24
280, 22
284, 20
284, 22
286, 20
286, 18
286, 16
288, 14
288, 14
288, 14
288, 14
284, 16
284, 16
284, 16
286, 14
288, 16
288, 16
288, 18
286, 16
286, 14
288, 12
288, 12
288, 10
288, 12
288, 12
290, 14
290, 14
290, 12
290, 14
288, 12
288, 12
288, 14
290, 16
290, 14
288, 12
288, 12
288, 12
290, 10
286, 12
288, 14
288, 16
288, 16
288, 16
286, 14
284, 12
284, 12
284, 10
284, 10
282, 8
282, 6
284, 4
280, 2
280, 2
282, 0
280, 2
280, 2
280, 2
280, 2
280, 2
280, 2
280, 2
282, 4
282, 4
282, 4
282, 4
282, 4
278, 2
278, 2
278, 2
278, 2
278, 2
278, 2
280, 4
280, 6
280, 4
280, 2
278, 4
278, 4
276, 6
276, 6
274, 8
270, 6
270, 6
270, 6
270, 4
270, 6
272, 4
270, 2
266, 4
266, 4
264, 6
262, 8
262, 6
262, 8
262, 8
262, 6
262, 6
262, 8
262, 6
262, 6
262, 4
264, 2
262, 4
262, 2
262, 4
262, 4
262, 4
262, 4
260, 2
260, 2
260, 2
262, 0
262, 0
262, 2
262, 2
262, 2
262, 2
266, 0
266, 0
268, -2
270, 0
270, 0
272, 2
272, 4
272, 4
274, 2
274, 2
274, 4
274, 6
274, 6
274, 4
276, 2
278, 0
274, -2
274, -2
274, -2
274, -2
274, 0
274, 2
274, 0
274, 0
274, 0
274, 2
274, 2
276, 0
276, 2
276, 2
274, 4
274, 6
274, 6
274, 8
274, 10
274, 10
272, 12
270, 14
270, 16
270, 14
268, 12
268, 10
268, 8
268, 8
268, 8
268, 8
268, 8
268, 8
270, 6
270, 6
272, 4
272, 4
272, 2
272, 0
274, 2
276, 0
276, -2
278, -4
280, -6
280, -4
280, -2
280, -4
284, -2
284, -4
284, -6
286, -4
290, -2
290, -2
290, -2
290, -4
292, -2
292, -4
292, -4
290, -2
294, 0
294, 2
294, 2
294, 2
294, 4
294, 2
298, 4
298, 6
294, 4
294, 2
294, 2
294, 4
292, 6
292, 4
288, 6
288, 6
288, 6
288, 6
290, 4
286, 2
286, 2
286, 4
286, 4
284, 6
288, 4
288, 6
288, 6
284, 4
284, 4
286, 2
286, 2
286, 2
286, 2
284, 4
282, 6
282, 4
280, 6
280, 4
280, 6
280, 8
280, 10
280, 10
284, 8
284, 6
284, 8
284, 8
286, 10
286, 12
286, 12
288, 14
292, 16
290, 14
292, 16
290, 14
290, 14
288, 12
288, 14
290, 12
290, 14
286, 12
286, 10
286, 10
286, 10
286, 10
286, 10
284, 8
284, 8
284, 8
284, 6
286, 4
286, 6
286, 4
286, 4
286, 4
286, 4
284, 6
284, 6
286, 8
288, 6
290, 4
290, 4
292, 2
294, 0
294, 0
294, 0
290, 2
290, 2
290, 2
290, 2
290, 2
290, 4
290, 6
290, 4
288, 2
288, 2
288, 2
288, 2
286, 0
286, 0
288, -2
288, -2
288, -2
288, -2
288, -2
288, -2
288, 0
286, 2
286, 2
288, 0
286, -2
282, 0
282, 2
282, 2
280, 4
280, 2
282, 0
286, -2
286, -2
286, -2
286, -2
286, -2
286, -2
286, -4
286, -4
286, -4
286, -4
286, -2
284, -4
284, -4
284, -6
284, -6
284, -8
282, -6
282, -8
282, -8
282, -10
282, -10
282, -10
282, -12
282, -14
282, -16
284, -18
282, -20
284, -18
284, -16
284, -16
284, -16
284, -16
284, -16
284, -16
284, -16
288, -14
290, -12
290, -10
288, -12
288, -10
288, -12
288, -12
288, -10
290, -12
288, -10
288, -8
292, -6
292, -8
292, -8
292, -8
292, -6
292, -4
292, -4
292, -4
292, -6
292, -6
292, -8
292, -8
292, -8
292, -8
290, -10
288, -12
288, -12
288, -12
288, -10
288, -10
288, -8
288, -8
288, -10
286, -12
284, -10
284, -12
280, -14
280, -16
282, -18
282, -18
282, -20
284, -18
284, -18
284, -18
288, -20
292, -18
292, -16
292, -16
292, -16
292, -16
292, -16
292, -14
292, -14
292, -14
292, -16
294, -18
294, -18
292, -16
292, -16
292, -16
292, -16
292, -18
292, -18
296, -16
298, -18
300, -20
300, -20
300, -18
300, -16
302, -14
300, -16
300, -16
296, -18
296, -20
294, -22
296, -20
298, -22
298, -24
298, -24
300, -26
298, -24
302, -22
304, -20
304, -22
302, -20
298, -18
298, -18
298, -16
298, -14
296, -12
296, -12
296, -12
296, -12
298, -14
298, -14
298, -12
296, -14
296, -14
298, -16
298, -14
298, -16
298, -14
296, -16
296, -14
296, -14
294, -12
294, -14
296, -12
296, -12
298, -14
298, -14
296, -16
294, -18
292, -16
292, -16
294, -18
294, -18
294, -18
292, -20
296, -18
296, -18
294, -20
294, -20
294, -22
296, -20
296, -18
296, -18
296, -16
296, -16
296, -16
296, -16
296, -16
296, -18
296, -18
294, -20
292, -22
292, -20
292, -20
292, -20
292, -20
292, -20
294, -18
296, -16
296, -16
300, -14
300, -14
300, -12
300, -10
300, -8
300, -8
300, -10
300, -10
300, -10
300, -8
298, -10
294, -12
294, -14
296, -16
294, -18
294, -18
294, -16
292, -14
292, -12
292, -10
290, -12
290, -14
290, -14
286, -16
288, -14
288, -12
288, -10
288, -12
288, -12
288, -12
288, -12
288, -14
288, -14
286, -16
286, -16
286, -18
286, -18
286, -18
286, -20
286, -22
286, -22
286, -22
286, -22
286, -22
286, -24
286, -24
286, -22
286, -24
286, -24
288, -26
288, -24
288, -24
288, -24
288, -24
290, -22
290, -22
290, -20
290, -20
290, -20
288, -18
288, -16
288, -14
288, -16
284, -18
286, -16
