M1, M2
1.00000, 0.83960
1.00000, 0.83960
1.00000, 0.83960
1.00000, 0.84140
1.00000, 0.84200
1.00000, 0.84200
1.00000, 0.84300
1.00000, 0.84120
1.00000, 0.84160
1.00000, 0.84000
1.00000, 0.84020
1.00000, 0.83980
1.00000, 0.84060
1.00000, 0.83720
1.00000, 0.83820
1.00000, 0.83980
1.00000, 0.83960
1.00000, 0.83980
1.00000, 0.84040
1.00000, 0.84120
1.00000, 0.83920
1.00000, 0.84020
1.00000, 0.84260
1.00000, 0.84400
1.00000, 0.84600
1.00000, 0.84780
1.00000, 0.84880
1.00000, 0.84860
1.00000, 0.84780
1.00000, 0.85040
1.00000, 0.85220
1.00000, 0.85320
1.00000, 0.85400
1.00000, 0.85520
1.00000, 0.85500
1.00000, 0.85500
1.00000, 0.85660
1.00000, 0.85820
1.00000, 0.86060
1.00000, 0.86040
1.00000, 0.85920
1.00000, 0.86120
1.00000, 0.86400
1.00000, 0.86240
1.00000, 0.86080
1.00000, 0.86320
1.00000, 0.86460
1.00000, 0.86640
1.00000, 0.86800
1.00000, 0.86700
1.00000, 0.86820
1.00000, 0.86920
1.00000, 0.87180
1.00000, 0.87060
1.00000, 0.87180
1.00000, 0.87300
1.00000, 0.87320
1.00000, 0.87240
1.00000, 0.87400
1.00000, 0.87440
1.00000, 0.87660
1.00000, 0.87760
1.00000, 0.87960
1.00000, 0.88240
1.00000, 0.88240
1.00000, 0.88300
1.00000, 0.88540
1.00000, 0.88320
1.00000, 0.88360
1.00000, 0.88560
1.00000, 0.88560
1.00000, 0.88720
1.00000, 0.88480
1.00000, 0.88720
1.00000, 0.88740
1.00000, 0.88840
1.00000, 0.88760
1.00000, 0.88760
1.00000, 0.88740
1.00000, 0.88800
1.00000, 0.88660
1.00000, 0.88720
1.00000, 0.88880
1.00000, 0.88800
1.00000, 0.88900
1.00000, 0.89000
1.00000, 0.89020
1.00000, 0.89140
1.00000, 0.89100
1.00000, 0.89220
1.00000, 0.88980
1.00000, 0.89080
1.00000, 0.89100
1.00000, 0.89220
1.00000, 0.89360
1.00000, 0.89400
1.00000, 0.89320
1.00000, 0.89420
1.00000, 0.89320
1.00000, 0.89500
1.00000, 0.89500
1.00000, 0.89500
1.00000, 0.89620
1.00000, 0.89720
1.00000, 0.89800
1.00000, 0.89880
1.00000, 0.90100
1.00000, 0.90020
1.00000, 0.90000
1.00000, 0.90120
1.00000, 0.90240
1.00000, 0.90320
1.00000, 0.90360
1.00000, 0.90380
1.00000, 0.90240
1.00000, 0.90300
1.00000, 0.90440
1.00000, 0.90480
1.00000, 0.90540
1.00000, 0.90680
1.00000, 0.90700
1.00000, 0.90780
1.00000, 0.90900
1.00000, 0.90920
1.00000, 0.90780
1.00000, 0.90740
1.00000, 0.90820
1.00000, 0.90900
1.00000, 0.91180
1.00000, 0.91260
1.00000, 0.91200
1.00000, 0.91280
1.00000, 0.91380
1.00000, 0.91400
1.00000, 0.91660
1.00000, 0.91740
1.00000, 0.91520
1.00000, 0.91500
1.00000, 0.91740
1.00000, 0.91980
1.00000, 0.91920
1.00000, 0.92120
1.00000, 0.92280
1.00000, 0.92400
1.00000, 0.92400
1.00000, 0.92460
1.00000, 0.92400
1.00000, 0.92580
1.00000, 0.92700
1.00000, 0.92660
1.00000, 0.93000
1.00000, 0.93060
1.00000, 0.93040
1.00000, 0.93060
1.00000, 0.93120
1.00000, 0.93240
1.00000, 0.93300
1.00000, 0.93440
1.00000, 0.93500
1.00000, 0.93580
1.00000, 0.93840
1.00000, 0.93940
1.00000, 0.94000
1.00000, 0.94000
1.00000, 0.94000
1.00000, 0.93940
1.00000, 0.94020
1.00000, 0.94200
1.00000, 0.94280
1.00000, 0.94600
1.00000, 0.94760
1.00000, 0.94900
1.00000, 0.94860
1.00000, 0.94780
1.00000, 0.94880
1.00000, 0.95000
1.00000, 0.95060
1.00000, 0.94960
1.00000, 0.95260
1.00000, 0.95340
1.00000, 0.95360
1.00000, 0.95240
1.00000, 0.95380
1.00000, 0.95360
1.00000, 0.95600
1.00000, 0.95480
1.00000, 0.95600
1.00000, 0.95640
1.00000, 0.95680
1.00000, 0.95740
1.00000, 0.95740
1.00000, 0.95860
1.00000, 0.96280
1.00000, 0.96240
1.00000, 0.96420
1.00000, 0.96620
1.00000, 0.96600
1.00000, 0.96780
1.00000, 0.96940
1.00000, 0.96960
1.00000, 0.97140
1.00000, 0.97320
1.00000, 0.97420
1.00000, 0.97560
1.00000, 0.97640
1.00000, 0.97740
1.00000, 0.97940
1.00000, 0.97960
1.00000, 0.97940
1.00000, 0.98100
1.00000, 0.98420
1.00000, 0.98560
1.00000, 0.98440
1.00000, 0.98440
1.00000, 0.98600
1.00000, 0.98620
1.00000, 0.98580
1.00000, 0.98740
1.00000, 0.98820
1.00000, 0.98980
1.00000, 0.99200
1.00000, 0.99300
1.00000, 0.99400
1.00000, 0.99400
1.00000, 0.99560
1.00000, 0.99680
1.00000, 0.99720
1.00000, 0.99780
1.00000, 0.99840
1.00000, 0.99840
1.00000, 0.99940
1.00000, 0.99980
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
1.00000, 1.00000
