1.00000
0.99099
0.98279
0.97394
0.96580
0.95708
0.94889
0.94064
0.93278
0.92413
0.91466
0.90585
0.89782
0.89033
0.88281
0.87508
0.86731
0.85966
0.85210
0.84481
0.83723
0.82902
0.81975
0.81027
0.80046
0.79189
0.78392
0.77604
0.76770
0.75962
0.75140
0.74345
0.73534
0.72753
0.71958
0.71055
0.70134
0.69285
0.68330
0.67419
0.66600
0.65717
0.64811
0.63885
0.62941
0.61964
0.60997
0.60059
0.59104
0.58165
0.57210
0.56179
0.55201
0.54192
0.53162
0.52149
0.51208
0.50313
0.49413
0.48503
0.47671
0.46828
0.46056
0.45325
0.44630
0.44049
0.43505
0.43044
0.42582
0.42114
0.41656
0.41103
0.40564
0.40088
0.39768
0.39336
0.38865
0.38341
0.37806
0.37233
0.36738
0.36176
0.35710
0.35280
0.34893
0.34546
0.34184
0.33830
0.33460
0.33088
0.32670
0.32153
0.31600
0.31065
0.30624
0.30149
0.29565
0.28938
0.28254
0.27644
0.27114
0.26564
0.26036
0.25475
0.24918
0.24324
0.23799
0.23412
0.23134
0.22840
0.22569
0.22248
0.21763
0.21213
0.20687
0.20139
0.19584
0.19133
0.18637
0.18035
0.17432
0.16866
0.16423
0.15922
0.15404
0.14840
0.14371
0.13905
0.13446
0.13024
0.12622
0.12192
0.11619
0.11006
0.10372
0.09701
0.08955
0.08304
0.07618
0.06894
0.06133
0.05313
0.04552
0.03866
0.03229
0.02569
0.01785
0.00912
0.00065
-0.00774
-0.01626
-0.02371
-0.03137
-0.03851
-0.04491
-0.05168
-0.05905
-0.06532
-0.07066
-0.07570
-0.08002
-0.08456
-0.08887
-0.09266
-0.09630
-0.09973
-0.10355
-0.10793
-0.11348
-0.11900
-0.12463
-0.12957
-0.13457
-0.13961
-0.14248
-0.14498
-0.14845
-0.15061
-0.15326
-0.15529
-0.15784
-0.16094
-0.16423
-0.16813
-0.17241
-0.17750
-0.18288
-0.18922
-0.19594
-0.20349
-0.21157
-0.21898
-0.22654
-0.23485
-0.24321
-0.25149
-0.25910
-0.26571
-0.27191
-0.27828
-0.28380
-0.28933
-0.29551
-0.30143
-0.30766
-0.31328
-0.31905
-0.32487
-0.33012
-0.33617
-0.34298
-0.34833
-0.35300
-0.35773
-0.36247
-0.36797
-0.37432
-0.38031
-0.38562
-0.39116
-0.39669
-0.40217
-0.40783
-0.41392
-0.42048
-0.42670
-0.43296
-0.43861
-0.44447
-0.45088
-0.45788
-0.46499
-0.47236
-0.47968
-0.48657
-0.49359
-0.50247
-0.51002
-0.51669
-0.52230
-0.52637
-0.53037
-0.53473
-0.53904
-0.54302
-0.54721
-0.55142
-0.55513
-0.55819
-0.56043
-0.56470
-0.56830
-0.57188
-0.57493
-0.57812
-0.58016
-0.58300
-0.58604
-0.59085
-0.59617
-0.60148
-0.60650
-0.61154
-0.61772
-0.62437
-0.63128
-0.63897
-0.64634
-0.65332
-0.66027
-0.66667
-0.67262
-0.67847
-0.68398
-0.68948
-0.69495
-0.70043
-0.70562
-0.71101
-0.71692
-0.72339
-0.73027
-0.73668
-0.74354
-0.75066
-0.75664
-0.76290
-0.76789
-0.77113
-0.77353
-0.77553
-0.77856
-0.77923
-0.78029
-0.78121
-0.78229
-0.78264
-0.78229
-0.78213
-0.78263
-0.78359
-0.78467
-0.78624
-0.78817
-0.79007
-0.79159
-0.79258
-0.79343
-0.79499
-0.79625
-0.79700
-0.79749
-0.79778
-0.79834
-0.79903
-0.79878
-0.79987
-0.80025
-0.80022
-0.79973
-0.79984
-0.79975
-0.80046
-0.79953
-0.79994
-0.79911
-0.79767
-0.79601
-0.79422
-0.79201
-0.78942
-0.78566
-0.77964
-0.77488
-0.77051
-0.76598
-0.76180
-0.75682
-0.75209
-0.74708
-0.74135
-0.73571
-0.72938
-0.72245
-0.71580
-0.70917
-0.70084
-0.69428
-0.68750
-0.67997
-0.67286
-0.66527
-0.65660
-0.64930
-0.64338
-0.63779
-0.63261
-0.62707
-0.62068
-0.61283
-0.60539
-0.59883
-0.59082
-0.58145
-0.57234
-0.56224
-0.55170
-0.54089
-0.53024
-0.52185
-0.51432
-0.50669
-0.49722
-0.48810
-0.47873
-0.46988
-0.46353
-0.45537
-0.44675
-0.43800
-0.42948
-0.42039
-0.41096
-0.40088
-0.39165
-0.38353
-0.37471
-0.36709
-0.35979
-0.35338
-0.34785
-0.34316
-0.33694
-0.33015
-0.32571
-0.32127
-0.31821
-0.31432
-0.31204
-0.30865
